raceId,year,round,nameRace,date,time,circuitRef,nameCircuit,location,country,lat,lng,alt
697,1966,8,United States Grand Prix,1966-10-02,,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485.0
698,1966,9,Mexican Grand Prix,1966-10-23,,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227.0
699,1965,1,South African Grand Prix,1965-01-01,,george,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736,15.0
700,1965,2,Monaco Grand Prix,1965-05-30,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
701,1965,3,Belgian Grand Prix,1965-06-13,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
702,1965,4,French Grand Prix,1965-06-27,,charade,Charade Circuit,Clermont-Ferrand,France,45.7472,3.03889,790.0
703,1965,5,British Grand Prix,1965-07-10,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
704,1965,6,Dutch Grand Prix,1965-07-18,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
705,1965,7,German Grand Prix,1965-08-01,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
706,1965,8,Italian Grand Prix,1965-09-12,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
707,1965,9,United States Grand Prix,1965-10-03,,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485.0
708,1965,10,Mexican Grand Prix,1965-10-24,,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227.0
709,1964,1,Monaco Grand Prix,1964-05-10,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
710,1964,2,Dutch Grand Prix,1964-05-24,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
711,1964,3,Belgian Grand Prix,1964-06-14,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
712,1964,4,French Grand Prix,1964-06-28,,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81.0
713,1964,5,British Grand Prix,1964-07-11,,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145.0
714,1964,6,German Grand Prix,1964-08-02,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
715,1964,7,Austrian Grand Prix,1964-08-23,,zeltweg,Zeltweg,Styria,Austria,47.2039,14.7478,676.0
716,1964,8,Italian Grand Prix,1964-09-06,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
717,1964,9,United States Grand Prix,1964-10-04,,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485.0
718,1964,10,Mexican Grand Prix,1964-10-25,,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227.0
719,1963,1,Monaco Grand Prix,1963-05-26,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
720,1963,2,Belgian Grand Prix,1963-06-09,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
721,1963,3,Dutch Grand Prix,1963-06-23,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
722,1963,4,French Grand Prix,1963-06-30,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
723,1963,5,British Grand Prix,1963-07-20,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
724,1963,6,German Grand Prix,1963-08-04,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
725,1963,7,Italian Grand Prix,1963-09-08,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
726,1963,8,United States Grand Prix,1963-10-06,,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485.0
727,1963,9,Mexican Grand Prix,1963-10-27,,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227.0
728,1963,10,South African Grand Prix,1963-12-28,,george,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736,15.0
729,1962,1,Dutch Grand Prix,1962-05-20,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
730,1962,2,Monaco Grand Prix,1962-06-03,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
731,1962,3,Belgian Grand Prix,1962-06-17,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
732,1962,4,French Grand Prix,1962-07-08,,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81.0
733,1962,5,British Grand Prix,1962-07-21,,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20.0
734,1962,6,German Grand Prix,1962-08-05,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
735,1962,7,Italian Grand Prix,1962-09-16,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
736,1962,8,United States Grand Prix,1962-10-07,,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485.0
737,1962,9,South African Grand Prix,1962-12-29,,george,Prince George Circuit,Eastern Cape Province,South Africa,-33.0486,27.8736,15.0
738,1961,1,Monaco Grand Prix,1961-05-14,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
739,1961,2,Dutch Grand Prix,1961-05-22,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
740,1961,3,Belgian Grand Prix,1961-06-18,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
741,1961,4,French Grand Prix,1961-07-02,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
742,1961,5,British Grand Prix,1961-07-15,,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20.0
743,1961,6,German Grand Prix,1961-08-06,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
744,1961,7,Italian Grand Prix,1961-09-10,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
745,1961,8,United States Grand Prix,1961-10-08,,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485.0
746,1960,1,Argentine Grand Prix,1960-02-07,,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8.0
747,1960,2,Monaco Grand Prix,1960-05-29,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
748,1960,3,Indianapolis 500,1960-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
749,1960,4,Dutch Grand Prix,1960-06-06,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
750,1960,5,Belgian Grand Prix,1960-06-19,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
751,1960,6,French Grand Prix,1960-07-03,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
752,1960,7,British Grand Prix,1960-07-16,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
753,1960,8,Portuguese Grand Prix,1960-08-14,,boavista,Circuito da Boavista,Oporto,Portugal,41.1705,-8.67325,28.0
754,1960,9,Italian Grand Prix,1960-09-04,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
755,1960,10,United States Grand Prix,1960-11-20,,riverside,Riverside International Raceway,California,USA,33.937,-117.273,470.0
756,1959,1,Monaco Grand Prix,1959-05-10,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
757,1959,2,Indianapolis 500,1959-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
758,1959,3,Dutch Grand Prix,1959-05-31,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
759,1959,4,French Grand Prix,1959-07-05,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
760,1959,5,British Grand Prix,1959-07-18,,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20.0
761,1959,6,German Grand Prix,1959-08-02,,avus,AVUS,Berlin,Germany,52.4806,13.2514,53.0
762,1959,7,Portuguese Grand Prix,1959-08-23,,monsanto,Monsanto Park Circuit,Lisbon,Portugal,38.7197,-9.20306,158.0
763,1959,8,Italian Grand Prix,1959-09-13,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
764,1959,9,United States Grand Prix,1959-12-12,,sebring,Sebring International Raceway,Florida,USA,27.4547,-81.3483,18.0
765,1958,1,Argentine Grand Prix,1958-01-19,,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8.0
766,1958,2,Monaco Grand Prix,1958-05-18,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
767,1958,3,Dutch Grand Prix,1958-05-26,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
768,1958,4,Indianapolis 500,1958-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
769,1958,5,Belgian Grand Prix,1958-06-15,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
770,1958,6,French Grand Prix,1958-07-06,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
771,1958,7,British Grand Prix,1958-07-19,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
772,1958,8,German Grand Prix,1958-08-03,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
773,1958,9,Portuguese Grand Prix,1958-08-24,,boavista,Circuito da Boavista,Oporto,Portugal,41.1705,-8.67325,28.0
774,1958,10,Italian Grand Prix,1958-09-07,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
775,1958,11,Moroccan Grand Prix,1958-10-19,,ain-diab,Ain Diab,Casablanca,Morocco,33.5786,-7.6875,19.0
776,1957,1,Argentine Grand Prix,1957-01-13,,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8.0
777,1957,2,Monaco Grand Prix,1957-05-19,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
778,1957,3,Indianapolis 500,1957-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
779,1957,4,French Grand Prix,1957-07-07,,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81.0
780,1957,5,British Grand Prix,1957-07-20,,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20.0
781,1957,6,German Grand Prix,1957-08-04,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
782,1957,7,Pescara Grand Prix,1957-08-18,,pescara,Pescara Circuit,Pescara,Italy,42.475,14.1508,129.0
783,1957,8,Italian Grand Prix,1957-09-08,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
784,1956,1,Argentine Grand Prix,1956-01-22,,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8.0
785,1956,2,Monaco Grand Prix,1956-05-13,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
786,1956,3,Indianapolis 500,1956-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
787,1956,4,Belgian Grand Prix,1956-06-03,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
788,1956,5,French Grand Prix,1956-07-01,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
789,1956,6,British Grand Prix,1956-07-14,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
790,1956,7,German Grand Prix,1956-08-05,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
791,1956,8,Italian Grand Prix,1956-09-02,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
792,1955,1,Argentine Grand Prix,1955-01-16,,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8.0
793,1955,2,Monaco Grand Prix,1955-05-22,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
794,1955,3,Indianapolis 500,1955-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
795,1955,4,Belgian Grand Prix,1955-06-05,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
796,1955,5,Dutch Grand Prix,1955-06-19,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
797,1955,6,British Grand Prix,1955-07-16,,aintree,Aintree,Liverpool,UK,53.4769,-2.94056,20.0
798,1955,7,Italian Grand Prix,1955-09-11,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
799,1954,1,Argentine Grand Prix,1954-01-17,,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8.0
800,1954,2,Indianapolis 500,1954-05-31,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
801,1954,3,Belgian Grand Prix,1954-06-20,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
802,1954,4,French Grand Prix,1954-07-04,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
803,1954,5,British Grand Prix,1954-07-17,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
804,1954,6,German Grand Prix,1954-08-01,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
805,1954,7,Swiss Grand Prix,1954-08-22,,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551.0
806,1954,8,Italian Grand Prix,1954-09-05,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
807,1954,9,Spanish Grand Prix,1954-10-24,,pedralbes,Circuit de Pedralbes,Barcelona,Spain,41.3903,2.11667,85.0
808,1953,1,Argentine Grand Prix,1953-01-18,,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8.0
809,1953,2,Indianapolis 500,1953-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
810,1953,3,Dutch Grand Prix,1953-06-07,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
811,1953,4,Belgian Grand Prix,1953-06-21,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
812,1953,5,French Grand Prix,1953-07-05,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
813,1953,6,British Grand Prix,1953-07-18,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
814,1953,7,German Grand Prix,1953-08-02,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
815,1953,8,Swiss Grand Prix,1953-08-23,,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551.0
816,1953,9,Italian Grand Prix,1953-09-13,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
817,1952,1,Swiss Grand Prix,1952-05-18,,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551.0
818,1952,2,Indianapolis 500,1952-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
819,1952,3,Belgian Grand Prix,1952-06-22,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
820,1952,4,French Grand Prix,1952-07-06,,essarts,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458,81.0
821,1952,5,British Grand Prix,1952-07-19,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
822,1952,6,German Grand Prix,1952-08-03,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
823,1952,7,Dutch Grand Prix,1952-08-17,,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6.0
824,1952,8,Italian Grand Prix,1952-09-07,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
825,1951,1,Swiss Grand Prix,1951-05-27,,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551.0
826,1951,2,Indianapolis 500,1951-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
827,1951,3,Belgian Grand Prix,1951-06-17,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
828,1951,4,French Grand Prix,1951-07-01,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
829,1951,5,British Grand Prix,1951-07-14,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
830,1951,6,German Grand Prix,1951-07-29,,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
831,1951,7,Italian Grand Prix,1951-09-16,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
832,1951,8,Spanish Grand Prix,1951-10-28,,pedralbes,Circuit de Pedralbes,Barcelona,Spain,41.3903,2.11667,85.0
833,1950,1,British Grand Prix,1950-05-13,,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
834,1950,2,Monaco Grand Prix,1950-05-21,,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
835,1950,3,Indianapolis 500,1950-05-30,,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223.0
836,1950,4,Swiss Grand Prix,1950-06-04,,bremgarten,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194,551.0
837,1950,5,Belgian Grand Prix,1950-06-18,,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
838,1950,6,French Grand Prix,1950-07-02,,reims,Reims-Gueux,Reims,France,49.2542,3.93083,88.0
839,1950,7,Italian Grand Prix,1950-09-03,,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10.0
842,2011,2,Malaysian Grand Prix,2011-04-10,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18.0
843,2011,3,Chinese Grand Prix,2011-04-17,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5.0
844,2011,4,Turkish Grand Prix,2011-05-08,12:00:00,istanbul,Istanbul Park,Istanbul,Turkey,40.9517,29.405,130.0
845,2011,5,Spanish Grand Prix,2011-05-22,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109.0
846,2011,6,Monaco Grand Prix,2011-05-29,12:00:00,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
847,2011,7,Canadian Grand Prix,2011-06-12,17:00:00,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13.0
848,2011,8,European Grand Prix,2011-06-26,12:00:00,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4.0
849,2011,9,British Grand Prix,2011-07-10,12:00:00,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
850,2011,10,German Grand Prix,2011-07-24,12:00:00,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
851,2011,11,Hungarian Grand Prix,2011-07-31,12:00:00,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264.0
852,2011,12,Belgian Grand Prix,2011-08-28,12:00:00,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
853,2011,13,Italian Grand Prix,2011-09-11,12:00:00,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
854,2011,14,Singapore Grand Prix,2011-09-25,12:00:00,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18.0
855,2011,15,Japanese Grand Prix,2011-10-09,06:00:00,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45.0
856,2011,16,Korean Grand Prix,2011-10-16,06:00:00,yeongam,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,0.0
857,2011,17,Indian Grand Prix,2011-10-30,09:30:00,buddh,Buddh International Circuit,Uttar Pradesh,India,28.3487,77.5331,194.0
858,2011,18,Abu Dhabi Grand Prix,2011-11-13,13:00:00,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3.0
859,2011,19,Brazilian Grand Prix,2011-11-27,16:00:00,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-23.7036,-46.6997,785.0
860,2012,1,Australian Grand Prix,2012-03-18,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10.0
861,2012,2,Malaysian Grand Prix,2012-03-25,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18.0
862,2012,3,Chinese Grand Prix,2012-04-15,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5.0
863,2012,4,Bahrain Grand Prix,2012-04-22,12:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7.0
864,2012,5,Spanish Grand Prix,2012-05-13,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109.0
865,2012,6,Monaco Grand Prix,2012-05-27,12:00:00,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
866,2012,7,Canadian Grand Prix,2012-06-10,18:00:00,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13.0
867,2012,8,European Grand Prix,2012-06-24,12:00:00,valencia,Valencia Street Circuit,Valencia,Spain,39.4589,-0.331667,4.0
868,2012,9,British Grand Prix,2012-07-08,12:00:00,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
869,2012,10,German Grand Prix,2012-07-22,12:00:00,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103.0
870,2012,11,Hungarian Grand Prix,2012-07-29,12:00:00,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264.0
871,2012,12,Belgian Grand Prix,2012-09-02,12:00:00,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
872,2012,13,Italian Grand Prix,2012-09-09,12:00:00,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
873,2012,14,Singapore Grand Prix,2012-09-23,12:00:00,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18.0
874,2012,15,Japanese Grand Prix,2012-10-07,06:00:00,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45.0
875,2012,16,Korean Grand Prix,2012-10-14,06:00:00,yeongam,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,0.0
876,2012,17,Indian Grand Prix,2012-10-28,09:30:00,buddh,Buddh International Circuit,Uttar Pradesh,India,28.3487,77.5331,194.0
877,2012,18,Abu Dhabi Grand Prix,2012-11-04,13:00:00,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3.0
878,2012,19,United States Grand Prix,2012-11-18,19:00:00,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161.0
879,2012,20,Brazilian Grand Prix,2012-11-25,16:00:00,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-23.7036,-46.6997,785.0
880,2013,1,Australian Grand Prix,2013-03-17,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10.0
881,2013,2,Malaysian Grand Prix,2013-03-24,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18.0
882,2013,3,Chinese Grand Prix,2013-04-14,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5.0
883,2013,4,Bahrain Grand Prix,2013-04-21,12:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7.0
884,2013,5,Spanish Grand Prix,2013-05-12,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109.0
885,2013,6,Monaco Grand Prix,2013-05-26,12:00:00,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
886,2013,7,Canadian Grand Prix,2013-06-09,18:00:00,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13.0
887,2013,8,British Grand Prix,2013-06-30,12:00:00,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153.0
888,2013,9,German Grand Prix,2013-07-07,12:00:00,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578.0
890,2013,10,Hungarian Grand Prix,2013-07-28,12:00:00,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264.0
891,2013,11,Belgian Grand Prix,2013-08-25,12:00:00,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401.0
892,2013,12,Italian Grand Prix,2013-09-08,12:00:00,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162.0
893,2013,13,Singapore Grand Prix,2013-09-22,12:00:00,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18.0
894,2013,14,Korean Grand Prix,2013-10-06,06:00:00,yeongam,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,0.0
895,2013,15,Japanese Grand Prix,2013-10-13,06:00:00,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45.0
896,2013,16,Indian Grand Prix,2013-10-27,09:30:00,buddh,Buddh International Circuit,Uttar Pradesh,India,28.3487,77.5331,194.0
897,2013,17,Abu Dhabi Grand Prix,2013-11-03,13:00:00,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3.0
898,2013,18,United States Grand Prix,2013-11-17,19:00:00,americas,Circuit of the Americas,Austin,USA,30.1328,-97.6411,161.0
899,2013,19,Brazilian Grand Prix,2013-11-24,16:00:00,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-23.7036,-46.6997,785.0
900,2014,1,Australian Grand Prix,2014-03-16,06:00:00,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,10.0
901,2014,2,Malaysian Grand Prix,2014-03-30,08:00:00,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18.0
902,2014,3,Bahrain Grand Prix,2014-04-06,15:00:00,bahrain,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7.0
903,2014,4,Chinese Grand Prix,2014-04-20,07:00:00,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5.0
904,2014,5,Spanish Grand Prix,2014-05-11,12:00:00,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,109.0
905,2014,6,Monaco Grand Prix,2014-05-25,12:00:00,monaco,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0
